
---------- Begin Simulation Statistics ----------
final_tick                               118204828672                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 270644                       # Simulator instruction rate (inst/s)
host_mem_usage                                8595016                       # Number of bytes of host memory used
host_op_rate                                   323729                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   964.82                       # Real time elapsed on the host
host_tick_rate                              122514698                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   261123586                       # Number of instructions simulated
sim_ops                                     312340919                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.118205                       # Number of seconds simulated
sim_ticks                                118204828672                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  62626221                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 61925989                       # number of cc regfile writes
system.cpu.committedInsts                   261123586                       # Number of Instructions Simulated
system.cpu.committedOps                     312340919                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.951004                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.951004                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                         7220553                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1872519                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 33205039                       # Number of branches executed
system.cpu.iew.exec_nop                        244239                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.316001                       # Inst execution rate
system.cpu.iew.exec_refs                    105343722                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   37282887                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 8089588                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              67822985                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             177305                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                 0                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             38642653                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           335652048                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              68060835                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           4173709                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             326801785                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 535603                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 60249                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1808759                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                751576                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          22480                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1044370                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         828149                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 304470639                       # num instructions consuming a value
system.cpu.iew.wb_count                     322478486                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.639239                       # average fanout of values written-back
system.cpu.iew.wb_producers                 194629444                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.298591                       # insts written-back per cycle
system.cpu.iew.wb_sent                      322836204                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                359559379                       # number of integer regfile reads
system.cpu.int_regfile_writes               212814378                       # number of integer regfile writes
system.cpu.ipc                               1.051521                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.051521                       # IPC: Total IPC of All Threads
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     68.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemRead     62331783     19.94%     88.33% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemWrite     36477770     11.67%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemRead            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemWrite            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::total    312572585                       # Class of committed instruction
system.cpu.commit.commitEligibleSamples      47503495                       # number cycles where commit BW limit reached
system.cpu.dcache.demand_hits::.cpu.data     98488902                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total         98488902                       # number of demand (read+write) hits
system.cpu.dcache.overall_hits::.cpu.data     98575713                       # number of overall hits
system.cpu.dcache.overall_hits::total        98575713                       # number of overall hits
system.cpu.dcache.demand_misses::.cpu.data      2690801                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::total        2690801                       # number of demand (read+write) misses
system.cpu.dcache.overall_misses::.cpu.data      2693940                       # number of overall misses
system.cpu.dcache.overall_misses::total       2693940                       # number of overall misses
system.cpu.dcache.demand_miss_latency::.cpu.data  53569965231                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::total  53569965231                       # number of demand (read+write) miss cycles
system.cpu.dcache.overall_miss_latency::.cpu.data  53569965231                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::total  53569965231                       # number of overall miss cycles
system.cpu.dcache.demand_accesses::.cpu.data    101179703                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::total    101179703                       # number of demand (read+write) accesses
system.cpu.dcache.overall_accesses::.cpu.data    101269653                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::total    101269653                       # number of overall (read+write) accesses
system.cpu.dcache.demand_miss_rate::.cpu.data     0.026594                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.026594                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::.cpu.data     0.026602                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.026602                       # miss rate for overall accesses
system.cpu.dcache.demand_avg_miss_latency::.cpu.data 19908.557055                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 19908.557055                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::.cpu.data 19885.359448                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 19885.359448                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs       751148                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets        54254                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs            116282                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets             742                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs     6.459710                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets    73.118598                       # average number of cycles each access was blocked
system.cpu.dcache.unused_prefetches            105737                       # number of HardPF blocks evicted w/o reference
system.cpu.dcache.writebacks::.writebacks      1339743                       # number of writebacks
system.cpu.dcache.writebacks::total           1339743                       # number of writebacks
system.cpu.dcache.demand_mshr_hits::.cpu.data      1501224                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total      1501224                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::.cpu.data      1501224                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total      1501224                       # number of overall MSHR hits
system.cpu.dcache.demand_mshr_misses::.cpu.data      1189577                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total      1189577                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::.cpu.data      1192716                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::.cpu.dcache.prefetcher       490872                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total      1683588                       # number of overall MSHR misses
system.cpu.dcache.demand_mshr_miss_latency::.cpu.data  25668151416                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total  25668151416                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::.cpu.data  25690800448                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::.cpu.dcache.prefetcher  13357223720                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total  39048024168                       # number of overall MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_rate::.cpu.data     0.011757                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.011757                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::.cpu.data     0.011778                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::.cpu.dcache.prefetcher          inf                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.016625                       # mshr miss rate for overall accesses
system.cpu.dcache.demand_avg_mshr_miss_latency::.cpu.data 21577.545141                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 21577.545141                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::.cpu.data 21539.746635                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::.cpu.dcache.prefetcher 27211.215388                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 23193.337187                       # average overall mshr miss latency
system.cpu.dcache.replacements                1543965                       # number of replacements
system.cpu.dcache.ReadReq_hits::.cpu.data     63928204                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::total        63928204                       # number of ReadReq hits
system.cpu.dcache.ReadReq_misses::.cpu.data       842811                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::total        842811                       # number of ReadReq misses
system.cpu.dcache.ReadReq_miss_latency::.cpu.data  12185785164                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::total  12185785164                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_accesses::.cpu.data     64771015                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::total     64771015                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_miss_rate::.cpu.data     0.013012                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.013012                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_miss_latency::.cpu.data 14458.502753                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 14458.502753                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_mshr_hits::.cpu.data       282318                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total       282318                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::.cpu.data       560493                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total       560493                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_miss_latency::.cpu.data   7227637788                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total   7227637788                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::.cpu.data     0.008653                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.008653                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::.cpu.data 12895.143718                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 12895.143718                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_hits::.cpu.data     34489211                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::total       34489211                       # number of WriteReq hits
system.cpu.dcache.WriteReq_misses::.cpu.data      1632270                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::total      1632270                       # number of WriteReq misses
system.cpu.dcache.WriteReq_miss_latency::.cpu.data  31548980385                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::total  31548980385                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_accesses::.cpu.data     36121481                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::total     36121481                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_miss_rate::.cpu.data     0.045188                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.045188                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_miss_latency::.cpu.data 19328.285385                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 19328.285385                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_mshr_hits::.cpu.data      1138961                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total      1138961                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_misses::.cpu.data       493309                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total       493309                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_miss_latency::.cpu.data  12308857157                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total  12308857157                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_rate::.cpu.data     0.013657                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.013657                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::.cpu.data 24951.616851                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 24951.616851                       # average WriteReq mshr miss latency
system.cpu.dcache.SoftPFReq_hits::.cpu.data        86811                       # number of SoftPFReq hits
system.cpu.dcache.SoftPFReq_hits::total         86811                       # number of SoftPFReq hits
system.cpu.dcache.SoftPFReq_misses::.cpu.data         3139                       # number of SoftPFReq misses
system.cpu.dcache.SoftPFReq_misses::total         3139                       # number of SoftPFReq misses
system.cpu.dcache.SoftPFReq_accesses::.cpu.data        89950                       # number of SoftPFReq accesses(hits+misses)
system.cpu.dcache.SoftPFReq_accesses::total        89950                       # number of SoftPFReq accesses(hits+misses)
system.cpu.dcache.SoftPFReq_miss_rate::.cpu.data     0.034897                       # miss rate for SoftPFReq accesses
system.cpu.dcache.SoftPFReq_miss_rate::total     0.034897                       # miss rate for SoftPFReq accesses
system.cpu.dcache.SoftPFReq_mshr_misses::.cpu.data         3139                       # number of SoftPFReq MSHR misses
system.cpu.dcache.SoftPFReq_mshr_misses::total         3139                       # number of SoftPFReq MSHR misses
system.cpu.dcache.SoftPFReq_mshr_miss_latency::.cpu.data     22649032                       # number of SoftPFReq MSHR miss cycles
system.cpu.dcache.SoftPFReq_mshr_miss_latency::total     22649032                       # number of SoftPFReq MSHR miss cycles
system.cpu.dcache.SoftPFReq_mshr_miss_rate::.cpu.data     0.034897                       # mshr miss rate for SoftPFReq accesses
system.cpu.dcache.SoftPFReq_mshr_miss_rate::total     0.034897                       # mshr miss rate for SoftPFReq accesses
system.cpu.dcache.SoftPFReq_avg_mshr_miss_latency::.cpu.data  7215.365403                       # average SoftPFReq mshr miss latency
system.cpu.dcache.SoftPFReq_avg_mshr_miss_latency::total  7215.365403                       # average SoftPFReq mshr miss latency
system.cpu.dcache.HardPFReq_mshr_misses::.cpu.dcache.prefetcher       490872                       # number of HardPFReq MSHR misses
system.cpu.dcache.HardPFReq_mshr_misses::total       490872                       # number of HardPFReq MSHR misses
